CCO
CSC
C#C
[H]
CC=O
CC=O
CCCO
CCCO
CCCS
CSSC
[Tb]
[Th]
CCCCO
CCCCO
CCC=O
CCC=O
O=S=O
C1CC1
C1CO1
C=CCO
C#CCO
COC=O
C=CCS
C=CCS
CSSSC
CSSSC
CCCC=O
C(=O)O
C(CO)N
C(CO)N
CN(C)C
CC(C)O
[C-]#N
CCCCCO
CCCCCO
CCCCCO
CC(C)N
C=CC=O
CCCCCC
C1CCC1
C[Se]C
CCSC=C
CCCSSC
CSCC=C
CSCC=C
CSCC=C
CSSSSC
CSSSSC
CC(=O)O
CC(=O)O
CC(=O)O
CC(=O)C
CC(=O)C
C(=O)=O
OS(=O)O
CC(CO)N
CC(C)CO
CC(C)CO
CCC(C)O
CCCCC=O
CCCOC=O
CCCCCCO
CCCCCCO
CCCCCCO
CCCCCCO
CCCSCCC
CCCCCCC
C1CCCC1
C1CSCN1
C=CCC=C
CSCCC=O
CSCCC=O
CSCCC=O
CC=CC=C
CSSCC=C
CSSCC=C
CSSCC=C
C1CC1CO
C1CSSC1
C1CSSC1
CC(CO)N
CC(CO)N
CCC(C)O
CCC=S=O
CCC(C)O
CC=CC=O
CC=CC=O
CC=CC=O
CC=CCCO
CC=CC=C
CC=CC=O
CC=CC=O
CC=CC=O
CCCSSSC
CC=CCCO
CCC=CCO
CCC=CCO
CCC=CCO
CCC=CCO
CCC=CCO
CCC=CCO
CC=CSSC
CC=CSSC
CCCCCCCC
CCCCCCCC
CCC(=O)O
CCC(=O)O
CCC(=O)O
C(CCN)CN
CCCCCC=O
CCCCCC=O
CCCCCC=O
CCCCCC=O
CN(C)C=O
CC(C)C=O
CC(C)C=O
CCC(=O)C
CC(=O)OC
CC(=O)OO
CC(CCO)O
CC(CCO)O
C1CCCCC1
CCCCCCCO
CCCCCCCO
CC(=O)CO
CCC(C)CO
CCC(C)CO
C1CSCSC1
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC(CC)O
CCCCC=CC
CCCCOC=O
CCCSSCCC
CCCSSCCC
CCCSSCCC
CCCSSCCC
CCC=CC=O
C=CCCC=O
CCCC1CC1
CCCC(C)O
CCC=CC#N
CNC(=O)O
CC(C)CCO
CC(C)CCO
CC(C)CCO
CC(C)CCO
CC(C)CCO
CC(C)CCO
CC(C)CCO
CCCCCCNC
CSSSCC=C
CSSSCC=C
CC(CO)CO
CSS(=O)C
CSS(=O)C
CSCCCC#N
CC=CCC=O
CCCC(O)O
CC(CCO)O
CC(CCO)O
CC(CCO)O
CC(CCO)O
CCC(C)CO
CCC(C)CO
CCCCC=CC
CCCCC=CC
CCC(C)CO
CCC(C)CO
CCCC(C)O
CCC(=S)N
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCC=CCCO
CCCC=CCO
CCCC=CCO
CC=CCC#N
CCC=CC#N
CCC=CC=O
CC=CCC=O
CCC=CC#N
CCCC(C)O
CCC=CC=O
CC=CCC#N
CC=CCC=O
COCC[Si]
CCCC(=O)O
CCCC(=O)O
C(=O)(N)O
CCCCCCCCO
CCCCCCCCO
CCCCCCCCO
CCCCCCCCO
CCCCCCCCO
CNCC(=O)O
C=CCN=C=S
C=CCN=C=S
CC(=C)C=C
CC(=C)C=O
CC(=O)C=C
C=CC(=O)N
CCC(C)C=O
CCC(C)C=O
CCC(C)C=O
CCC(=O)CC
CCCC(C)CO
CCCC(=O)C
C1=CSC=C1
C1CCC=CC1
CCCCCCC=C
CCCCCCC=O
CCCCCCC=O
CCCCCCC=O
CCCCCCCCC
CCCCCCCCC
CCOCCOCCO
CCOC(=O)C
CCOC(=O)C
CCCCOCCCC
CCCC=CC=O
C(C=O)C=O
CC(=CCO)C
CC(=CCO)C
CC(=CCO)C
CC(=CCO)C
CCC(C)CCO
CC(C)CC=O
CC(C)CC=O
CC(C)CC=O
CC(C)CC=O
C=CCSCC=C
C=CCSCC=C
C=CCSCC=C
C=CCSCC=C
CCC(C=C)O
CCCC(CC)O
CCNC(=O)C
CC(C)CCCO
CC(C)CCCO
CC(C)CCCO
CC(C)CCCO
CCCCC(C)O
CC(=C)CCO
CC(=C)CCO
CCCC#CCCC
CC(=O)COC
C1COCOCO1
CCCSSSCCC
CCP(CC)CC
CCC(C)C#N
CC(=C)C#C
C1CC(C1)O
CC(CO)C=C
CCC(C)SSC
CSSSSCC=C
C=CCCCCCO
CCCC(C)CO
CCCCC(C)O
CCCC(CC)O
CCC(C)CCO
CCC(C)C#N
CCC=CCC=O
CCC=CCC=O
CCC=CCC=O
CCCC=CC=O
CCCC=CC=O
CCCC=CC=O
CCCC=CC=O
CCCC=CC=O
CCCC=CC=O
CCCSSC=CC
CC=C(C)CO
CCCC=CC=O
CCCC=CC=O
CCCC=CC=O
CC=C(C)CO
CCC(C)C=O
CCC(C)C=O
CCCCC(C)O
CCCC(CC)O
CCC(C=C)O
CCCC(C)CO
CCOC(=O)C
CC(C)CCC=O
CC(C(C)O)O
CCCCCCCC=O
CCCCCCCC=O
CCCCCCCC=O
CCCCCCCC=O
CCCCCCCC=O
CCCCCCCC=O
C(C(=O)O)N
C(C(CO)O)O
C(C(CO)O)O
C(C(=O)O)O
OP(=O)(O)O
CCC(C)(C)O
CN1C=CC=C1
CCOC(C)OCC
CCCCC(=O)O
CCCCC(=O)O
CCCCC(=O)O
CCCCCCCCCO
CCCCCCCCCO
CCCCCCCCCO
CC1=CC=CO1
CC1=CC=CO1
CC1=CC=CO1
CCCCCC(C)O
CCCCCC(C)O
CCCCC(C)CC
CC1CCC=CC1
CCCCC(=O)C
CC(C)C(C)N
CCCC(=O)OC
CC=CC(=O)C
CC=CC(=O)C
C1C=CCC=C1
C(CCCO)CCO
CCC(=O)C=C
CCCCCCCCCC
CCCCCCCCCC
C=CCSSCC=C
C=CCSSCC=C
C=CCSSCC=C
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CC=CCCCC=C
CCCC(C=C)O
CCCC(C)CCO
CCCCC=CCCO
CCCC(C)C=O
CCCCCCCC=C
CC(=CC=O)C
CC(=CC=O)C
CC(=CC=O)C
CCCSC(=O)C
CCCCCCCCOC
C=CCCN=C=S
C=CCCN=C=S
C1CC1N=C=S
CCCSSSSCCC
CCCSSC(C)C
CC(=CCCO)C
C=C1CCC=C1
C1C=COC1=O
C[Se](=O)O
C[Se](=O)O
CC(C(C)O)O
CCNCC(=O)O
CC(C(C)O)O
CCCCC=CC=C
CCC(=C)C#N
CCC(C)SSCC
CCCCCC(C)S
CC=CC(=O)O
CC=CC=CC=O
CC=CC=CC=O
CC=CC(=O)C
CC=CC(=O)C
CC=CC(=O)O
CCCCCC(C)O
CCCCCC(C)O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCC=CCCC=O
CCCCCC=CCO
CC=C(C)C=O
CC=C(C)C=O
CCC=CC=CCC
CC=CC(=O)C
CC=CC(=O)C
CC=CCC(C)C
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCCCC=CC=O
CCC=CCCC=O
CC=CCCCC=C
CCCCC=CCCO
CCCCC=CCCO
CC=CCC(C)C
CC=C(C)C=O
CC=C(C)C=O
CCCC(C=C)O
CCCCCC(C)O
CCCCCC(C)O
CC(C)C(C)N
CCCC(C)CCO
C1=CSSC=C1
CCCCC(C)CC
CCCCC(C)CC
CCCC(C)CCO
CCCCCC(C)S
CCCCCC(C)S
CC(C(=O)C)O
C(CN)C(=O)O
C1=CC=CC=C1
CC(C(=O)O)N
CC(C(=O)O)N
CC(C(=O)O)O
CC(C(=O)O)O
C(C(C=O)O)O
C1=CC=NC=C1
CC(CO)(CO)N
CC(C(=O)O)N
CC(C(=O)O)N
CS(=O)(=O)C
CC(C)C(=O)O
C1CC(=O)OC1
C1CC(=O)OC1
C1CC(OC1)CO
CCCCC(CC)CO
CCCCC(CC)CO
CCCCC(CC)CO
CCCCC(CC)CO
CCCC(=O)OCC
CCCC(=O)OCC
CCCCCC(=O)C
CCCCCC(=O)C
CCCCCC(=O)C
CCCCCCCCCCO
CCCCCCCCCCO
CC(C)(C=C)O
CC(C)(C=C)O
C1CCC(=O)C1
CCCCCC(=O)O
CCCCCC(=O)O
C1=CN=CC=N1
CC(C)C(=O)C
CCCCCC(CC)O
CCCCCC(CC)O
C1CC(=O)NC1
CCC=C(C)C=O
CCC=C(C)C=O
CCCCCCCCC=C
CCC1=CC=CS1
CCCCCCCCCCC
CCCCCCCCCCC
CC1=CCCC1=O
CC1=CCCC1=O
CC(C)CCCCCO
CC(C)CCCCCO
C=CCSSSCC=C
C=CCSSSCC=C
C=CCSSSCC=C
CCC1=CC=CO1
CCC1=CC=CO1
CCC1=CC=CO1
CCCCCCC(C)C
CCCCCCC(C)C
CCCCCCC(C)O
C1=COC=C1CO
CCCCC(C=C)O
CC(C)C(C)CO
CCCC(=O)CCC
CCCCOC(=O)C
CCCCCCCCC=O
CCCCCCCCC=O
CCCCCCCCC=O
CCCCCCCCC=O
CCCCCCCCC=O
CC(=O)N(C)C
CCCCCC=CC=C
CC(C(=O)O)N
CC(C(=O)O)O
CCCCCCC=CCO
CCCCCCC=CCO
CC(C(=C)C)O
C(CO)C(=O)O
C(CO)C(=O)O
CC(C)CN=C=S
COC1=CCCCC1
CC(C(=O)O)N
CC(C(=O)O)N
CCCCCCCC#CC
CC1=CSC=C1C
CCCCCCC#CCO
CCCCCCC(C)O
C=CCCCN=C=S
CCCCCC=CCCC
CCC1CCCC1=O
C=CCCC=CC=C
CC(C(=O)O)O
CC(C(=O)O)O
CCCC(C)CCCO
CCC(C(C)O)O
CCCC(CCC)CO
CCC(C)CCCCO
CC(C(=O)C)O
C(CO)[NH3+]
CCCCCC(CC)O
CCCCCC(CC)O
CCCSSC(C)CC
CCC(=O)OCCO
C1CC(OC1)CO
CCCCCCC(C)O
CCCCCCC(C)O
CC=CCCC=CCO
CCC=CC=CC=O
CCC=CC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CSS(=O)CC=C
CCC=C(C)C=O
CCC=C(C)C=O
CCCCCC=CC=C
CCC(=CC)C=O
CCCCCC=CCCC
CCCCCC=CCCC
CCCCCCC=CCO
CCCCCCC=CCO
CCCCCCC=CCO
CCCCCCC=CCO
C=CCCC=CC=C
CCCCC#CC=CC
CCCCC#CC=CC
CCCCC#CC=CC
CCCCC#CC=CC
CCC=CC(=O)C
CC=CC=CC=CC
CC=CC=CC=CC
CC=CCCC=CCO
CCCCCC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CCCCCC=CC=O
CCC=CC(=O)C
CCCCC(CC)CO
CCCCC(CC)CO
CCCCC(CC)CO
CCCCC(CC)CO
CC1CC(=O)O1
CCCCCC(CC)O
CCCCCC(CC)O
C=CCCC(=O)N
CCCCCC=CC=C
CCC(C)CCCCO
CCC(C)CCCCO
CCCC(C)CCCO
CS(=O)SCC=C
CNC(=O)[O-]
CCCSOC(=O)C
C(CC(=O)O)CN
C(CC(=O)O)CN
C(CC(=O)O)CN
CC(CC(=O)O)O
CC(=O)C(=O)C
CC(=O)C(=O)C
CC(=O)C(=O)C
CC(=O)C(=O)O
CC(=O)C(=O)O
CC1=CC=CC=C1
CC1=CC=CC=C1
CCCCCC(=O)OC
CCCCCC(=O)OC
CCCCCC(=O)OC
CCCCCC(=O)OC
CC(C)CC(=O)C
C1CCC(=O)CC1
C1CCC(=O)CC1
C1=COC=CC1=O
CC1=CN=CC=C1
CC1=NC=CN=C1
CC1=NC=CN=C1
CC1=NC=CN=C1
CCCCCCC(=O)C
CCCCCCC(=O)O
CCCCCCC(=O)O
CCCCCCC(=O)O
CCCCCCCCCC=O
CCCCCCCCCC=O
CCCCCCCCCC=O
CCCCCCCCCC=O
CCCCCCCCCC=O
CCCCCCCCCCCC
CCCCCCCCCCCC
CCCCCCCCCCCO
CCCCCCCCCCCO
CCCCOCCOCCCC
CCC(C)C(=O)O
CCC(C)C(=O)O
CCC(C)C(=O)O
CCC(C)C(=O)O
CCC(C)C(=O)O
C1C=CC(=O)O1
C1=COC=C1C=O
CC(C)CC(=O)O
CC(C)CC(=O)O
CC(C)CC(=O)O
CC(CC(=O)O)N
